,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,track_name,artist_name
7219,0.239,0.32799999999999996,0,-8.196,1,0.0298,0.848,0.0047799999999999995,0.324,0.147,96.23,audio_features,6BuHug19tvd3QgB4BKJqtW,spotify:track:6BuHug19tvd3QgB4BKJqtW,https://api.spotify.com/v1/tracks/6BuHug19tvd3QgB4BKJqtW,https://api.spotify.com/v1/audio-analysis/6BuHug19tvd3QgB4BKJqtW,164693,3,36,Summer Song,Roy Orbison
7220,0.654,0.29600000000000004,6,-12.957,0,0.0331,0.75,1.2e-05,0.124,0.39799999999999996,120.696,audio_features,1jH8QswiJYs7HKrcIYebz7,spotify:track:1jH8QswiJYs7HKrcIYebz7,https://api.spotify.com/v1/tracks/1jH8QswiJYs7HKrcIYebz7,https://api.spotify.com/v1/audio-analysis/1jH8QswiJYs7HKrcIYebz7,140600,3,0,Summertime (Part 1) - Remastered,Sam Cooke
7221,0.667,0.7929999999999999,6,-8.344,0,0.0349,0.00498,0.792,0.0908,0.684,124.98200000000001,audio_features,0HsBhXfTeZLZ3L6a0clPKC,spotify:track:0HsBhXfTeZLZ3L6a0clPKC,https://api.spotify.com/v1/tracks/0HsBhXfTeZLZ3L6a0clPKC,https://api.spotify.com/v1/audio-analysis/0HsBhXfTeZLZ3L6a0clPKC,466480,4,5,Summer - Francesco Diaz Summer Club Mix,Kool & The Gang feat. Lauryn Hill
7222,0.841,0.703,10,-9.45,0,0.0564,0.11699999999999999,0.00025,0.0511,0.9390000000000001,105.79299999999999,audio_features,3lHLh7um7wGHjBlBVJMA2R,spotify:track:3lHLh7um7wGHjBlBVJMA2R,https://api.spotify.com/v1/tracks/3lHLh7um7wGHjBlBVJMA2R,https://api.spotify.com/v1/audio-analysis/3lHLh7um7wGHjBlBVJMA2R,271640,4,0,I Wish - Single Edit,Stevie Wonder
7223,0.557,0.5770000000000001,8,-12.175,1,0.027000000000000003,0.0796,2.3100000000000002e-05,0.0604,0.445,91.87700000000001,audio_features,4I9AA9H57ySNSv1ZPinL4D,spotify:track:4I9AA9H57ySNSv1ZPinL4D,https://api.spotify.com/v1/tracks/4I9AA9H57ySNSv1ZPinL4D,https://api.spotify.com/v1/audio-analysis/4I9AA9H57ySNSv1ZPinL4D,379000,4,47,Sunset Grill,Don Henley
7224,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.10800000000000001,0.392,116.59299999999999,audio_features,3NWcFiL6oCEagrFiTdDr1m,spotify:track:3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/tracks/3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/audio-analysis/3NWcFiL6oCEagrFiTdDr1m,315307,4,60,The End Of The Innocence,Don Henley
7225,0.79,0.564,10,-7.757999999999999,0,0.0536,0.0052899999999999996,7.209999999999999e-05,0.0458,0.637,128.993,audio_features,7Lxxa9wp0GoP7QLzpMIHwh,spotify:track:7Lxxa9wp0GoP7QLzpMIHwh,https://api.spotify.com/v1/tracks/7Lxxa9wp0GoP7QLzpMIHwh,https://api.spotify.com/v1/audio-analysis/7Lxxa9wp0GoP7QLzpMIHwh,298507,4,0,Sun Is Shining,Bob Marley & The Wailers
7226,0.647,0.8220000000000001,5,-4.662,0,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,160.019,audio_features,5b88tNINg4Q4nrRbrCXUmg,spotify:track:5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,232720,4,7,"Happy - From ""Despicable Me 2""",Pharrell Williams
7227,0.7959999999999999,0.8370000000000001,5,-9.365,1,0.14300000000000002,0.0825,0.0,0.0673,0.741,113.43700000000001,audio_features,0hbFZnZwLqgC5dCRgZQCVO,spotify:track:0hbFZnZwLqgC5dCRgZQCVO,https://api.spotify.com/v1/tracks/0hbFZnZwLqgC5dCRgZQCVO,https://api.spotify.com/v1/audio-analysis/0hbFZnZwLqgC5dCRgZQCVO,429867,4,17,Hot Hot Summer Day,The Sugarhill Gang
7228,0.667,0.375,5,-11.38,0,0.0342,0.6890000000000001,1.1e-05,0.0782,0.6629999999999999,104.77799999999999,audio_features,2fX61zkOZTolmDwof4J5ZS,spotify:track:2fX61zkOZTolmDwof4J5ZS,https://api.spotify.com/v1/tracks/2fX61zkOZTolmDwof4J5ZS,https://api.spotify.com/v1/audio-analysis/2fX61zkOZTolmDwof4J5ZS,206467,1,36,Have a Good Time,Paul Simon
7229,0.6509999999999999,0.447,10,-16.355,0,0.0277,0.486,0.6970000000000001,0.0804,0.539,97.82,audio_features,4tYhmdvQg9jsDp6K364493,spotify:track:4tYhmdvQg9jsDp6K364493,https://api.spotify.com/v1/tracks/4tYhmdvQg9jsDp6K364493,https://api.spotify.com/v1/audio-analysis/4tYhmdvQg9jsDp6K364493,269000,4,10,The Captain of Her Heart,John Berger
7230,0.594,0.889,5,-7.775,1,0.24600000000000002,0.768,0.0,0.124,0.8,116.18700000000001,audio_features,1zW2csx1vVJrKfvDrFQNVt,spotify:track:1zW2csx1vVJrKfvDrFQNVt,https://api.spotify.com/v1/tracks/1zW2csx1vVJrKfvDrFQNVt,https://api.spotify.com/v1/audio-analysis/1zW2csx1vVJrKfvDrFQNVt,221704,4,63,Jump in the Line,Harry Belafonte
7231,0.797,0.105,1,-16.881,1,0.0969,0.885,0.00011599999999999999,0.10800000000000001,0.419,122.545,audio_features,4fHDlIntTsRGSyTg5UYZYC,spotify:track:4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/tracks/4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/audio-analysis/4fHDlIntTsRGSyTg5UYZYC,183133,4,64,Banana Boat (Day-O),Harry Belafonte
7232,0.152,0.0882,8,-21.101999999999997,0,0.0336,0.907,0.00371,0.107,0.121,65.923,audio_features,7LHdSTKBYwB4GuiDwgsHri,spotify:track:7LHdSTKBYwB4GuiDwgsHri,https://api.spotify.com/v1/tracks/7LHdSTKBYwB4GuiDwgsHri,https://api.spotify.com/v1/audio-analysis/7LHdSTKBYwB4GuiDwgsHri,298133,4,0,Summertime,Louis Armstrong
7233,0.47200000000000003,0.39899999999999997,7,-9.828,1,0.0296,0.445,0.762,0.109,0.396,190.014,audio_features,6ooinYEA0y0fA3y1O1dMhI,spotify:track:6ooinYEA0y0fA3y1O1dMhI,https://api.spotify.com/v1/tracks/6ooinYEA0y0fA3y1O1dMhI,https://api.spotify.com/v1/audio-analysis/6ooinYEA0y0fA3y1O1dMhI,322800,4,0,Blue Summer,The Gulls
7234,0.5710000000000001,0.542,10,-9.033,0,0.0304,0.727,0.0339,0.373,0.539,158.001,audio_features,75sAWnVBYaaYs1mWbB05Qg,spotify:track:75sAWnVBYaaYs1mWbB05Qg,https://api.spotify.com/v1/tracks/75sAWnVBYaaYs1mWbB05Qg,https://api.spotify.com/v1/audio-analysis/75sAWnVBYaaYs1mWbB05Qg,272760,4,49,Koop Island Blues,Koop
7235,0.743,0.344,1,-14.764000000000001,1,0.0361,0.774,0.309,0.10800000000000001,0.505,100.038,audio_features,3e8Y7wWBzJkh6wIP4k3gAT,spotify:track:3e8Y7wWBzJkh6wIP4k3gAT,https://api.spotify.com/v1/tracks/3e8Y7wWBzJkh6wIP4k3gAT,https://api.spotify.com/v1/audio-analysis/3e8Y7wWBzJkh6wIP4k3gAT,274302,4,10,I Remember Summer,Marquis Hill
7236,0.629,0.621,5,-7.313,0,0.0286,0.46799999999999997,0.000192,0.131,0.591,114.992,audio_features,0MuXZVMXHl01DBU5DdO3EP,spotify:track:0MuXZVMXHl01DBU5DdO3EP,https://api.spotify.com/v1/tracks/0MuXZVMXHl01DBU5DdO3EP,https://api.spotify.com/v1/audio-analysis/0MuXZVMXHl01DBU5DdO3EP,227520,4,52,Summer Sun,Koop
7237,0.513,0.6609999999999999,8,-10.635,1,0.0339,0.0181,0.87,0.38,0.34700000000000003,174.607,audio_features,6l7PbHcApOcdXYbZlex1z4,spotify:track:6l7PbHcApOcdXYbZlex1z4,https://api.spotify.com/v1/tracks/6l7PbHcApOcdXYbZlex1z4,https://api.spotify.com/v1/audio-analysis/6l7PbHcApOcdXYbZlex1z4,287776,4,53,Slip Into Something More Comfortable - Stephen Hague 2016 Mix,Kinobe
7238,0.5329999999999999,0.5329999999999999,0,-8.266,1,0.0324,0.0915,0.0,0.0972,0.531,159.907,audio_features,5incYHcuNMI1lKmOEyy4wP,spotify:track:5incYHcuNMI1lKmOEyy4wP,https://api.spotify.com/v1/tracks/5incYHcuNMI1lKmOEyy4wP,https://api.spotify.com/v1/audio-analysis/5incYHcuNMI1lKmOEyy4wP,230722,4,0,Real Thing,Zac Brown Band
7239,0.584,0.621,1,-5.702999999999999,1,0.0443,0.0715,1.68e-06,0.389,0.634,92.00299999999999,audio_features,6waqLPcT6ruMhmd36OhmFO,spotify:track:6waqLPcT6ruMhmd36OhmFO,https://api.spotify.com/v1/tracks/6waqLPcT6ruMhmd36OhmFO,https://api.spotify.com/v1/audio-analysis/6waqLPcT6ruMhmd36OhmFO,178253,4,63,Losing Sleep,Chris Young
7240,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,audio_features,5vuMtXS5kQ7F0o9V9rG1dG,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/tracks/5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/audio-analysis/5vuMtXS5kQ7F0o9V9rG1dG,208720,4,62,The Long Way,Brett Eldredge
7241,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.7120000000000001,75.01,audio_features,73WWkaWkIRSP3MYGZ14aY4,spotify:track:73WWkaWkIRSP3MYGZ14aY4,https://api.spotify.com/v1/tracks/73WWkaWkIRSP3MYGZ14aY4,https://api.spotify.com/v1/audio-analysis/73WWkaWkIRSP3MYGZ14aY4,154707,4,59,More Girls Like You,Kip Moore
7242,0.512,0.5870000000000001,1,-6.403,1,0.0291,0.0179,0.0,0.107,0.313,134.006,audio_features,1ITz79C3v1z55dqPoSAl1O,spotify:track:1ITz79C3v1z55dqPoSAl1O,https://api.spotify.com/v1/tracks/1ITz79C3v1z55dqPoSAl1O,https://api.spotify.com/v1/audio-analysis/1ITz79C3v1z55dqPoSAl1O,187342,4,49,Love in a Bar,Ryan Hurd
7243,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.11699999999999999,0.499,143.78,audio_features,4T5Z4mbTe7kuGqgLpaRtTh,spotify:track:4T5Z4mbTe7kuGqgLpaRtTh,https://api.spotify.com/v1/tracks/4T5Z4mbTe7kuGqgLpaRtTh,https://api.spotify.com/v1/audio-analysis/4T5Z4mbTe7kuGqgLpaRtTh,203293,4,64,Any Ol' Barstool,Jason Aldean
7244,0.466,0.7020000000000001,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309,audio_features,4u7KjVIQPdzGCcAwg4W5Kl,spotify:track:4u7KjVIQPdzGCcAwg4W5Kl,https://api.spotify.com/v1/tracks/4u7KjVIQPdzGCcAwg4W5Kl,https://api.spotify.com/v1/audio-analysis/4u7KjVIQPdzGCcAwg4W5Kl,191573,4,59,Who I Am With You,Chris Young
7245,0.575,0.6779999999999999,2,-9.244,0,0.0334,0.0128,1.95e-06,0.10300000000000001,0.348,121.925,audio_features,6WHvw1S1i1I7i9jtMFGWeS,spotify:track:6WHvw1S1i1I7i9jtMFGWeS,https://api.spotify.com/v1/tracks/6WHvw1S1i1I7i9jtMFGWeS,https://api.spotify.com/v1/audio-analysis/6WHvw1S1i1I7i9jtMFGWeS,233640,4,0,Always the only one,Lee Brice
7246,0.599,0.755,10,-7.231,1,0.0586,0.009040000000000001,4.62e-06,0.096,0.278,114.95700000000001,audio_features,0cjTLJ5aJsaVBDiV5UoCsW,spotify:track:0cjTLJ5aJsaVBDiV5UoCsW,https://api.spotify.com/v1/tracks/0cjTLJ5aJsaVBDiV5UoCsW,https://api.spotify.com/v1/audio-analysis/0cjTLJ5aJsaVBDiV5UoCsW,199240,4,44,That's When You Know It's Over,Lee Brice
7247,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,audio_features,3XKbdb9GB6u3hsnUklQTav,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,321640,4,63,Then,Brad Paisley
7248,0.625,0.62,2,-8.283,1,0.0273,0.162,1.7100000000000002e-05,0.113,0.68,79.975,audio_features,1AhsVSzy9ptjkDYaeZS7RT,spotify:track:1AhsVSzy9ptjkDYaeZS7RT,https://api.spotify.com/v1/tracks/1AhsVSzy9ptjkDYaeZS7RT,https://api.spotify.com/v1/audio-analysis/1AhsVSzy9ptjkDYaeZS7RT,217733,4,43,American Spirit,Thomas Rhett
7249,0.5529999999999999,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,audio_features,3I7krC8kr0gFR7P6vInR1I,spotify:track:3I7krC8kr0gFR7P6vInR1I,https://api.spotify.com/v1/tracks/3I7krC8kr0gFR7P6vInR1I,https://api.spotify.com/v1/audio-analysis/3I7krC8kr0gFR7P6vInR1I,234307,4,69,Do I Make You Wanna,Billy Currington
7250,0.627,0.8809999999999999,0,-4.575,0,0.0556,0.0636,0.0,0.10300000000000001,0.593,120.007,audio_features,2NqHZYzBWUHbbpDDgdGWJL,spotify:track:2NqHZYzBWUHbbpDDgdGWJL,https://api.spotify.com/v1/tracks/2NqHZYzBWUHbbpDDgdGWJL,https://api.spotify.com/v1/audio-analysis/2NqHZYzBWUHbbpDDgdGWJL,204067,4,53,Hometown,Kane Brown
7251,0.557,0.807,7,-5.428,1,0.0825,0.18899999999999997,0.0,0.23399999999999999,0.578,81.045,audio_features,11fWR3u9wjDMW4oVDbUbyT,spotify:track:11fWR3u9wjDMW4oVDbUbyT,https://api.spotify.com/v1/tracks/11fWR3u9wjDMW4oVDbUbyT,https://api.spotify.com/v1/audio-analysis/11fWR3u9wjDMW4oVDbUbyT,171493,4,60,Happens Like That,Granger Smith
7252,0.789,0.48700000000000004,7,-7.314,1,0.0285,0.45799999999999996,4.36e-06,0.0751,0.49,101.975,audio_features,6arLnfArtdWKOcCYzDd4rS,spotify:track:6arLnfArtdWKOcCYzDd4rS,https://api.spotify.com/v1/tracks/6arLnfArtdWKOcCYzDd4rS,https://api.spotify.com/v1/audio-analysis/6arLnfArtdWKOcCYzDd4rS,188960,4,59,Nowhere Fast,Old Dominion
7253,0.579,0.804,2,-4.777,0,0.0265,0.000668,1.19e-06,0.198,0.29100000000000004,107.985,audio_features,00AxNl4D4jHL2AEf1W55j5,spotify:track:00AxNl4D4jHL2AEf1W55j5,https://api.spotify.com/v1/tracks/00AxNl4D4jHL2AEf1W55j5,https://api.spotify.com/v1/audio-analysis/00AxNl4D4jHL2AEf1W55j5,207333,4,51,What The Hell Did I Say,Dierks Bentley
7254,0.6409999999999999,0.794,2,-5.586,1,0.0668,0.465,0.0,0.26899999999999996,0.784,95.03200000000001,audio_features,0z87h9TTEDeNNh2N0cLaA1,spotify:track:0z87h9TTEDeNNh2N0cLaA1,https://api.spotify.com/v1/tracks/0z87h9TTEDeNNh2N0cLaA1,https://api.spotify.com/v1/audio-analysis/0z87h9TTEDeNNh2N0cLaA1,173613,4,51,Good Company,Jake Owen
7255,0.46399999999999997,0.914,4,-5.266,1,0.0439,0.000188,0.000773,0.14,0.6679999999999999,146.042,audio_features,48lVRQ3n7dhywpL7h5gcno,spotify:track:48lVRQ3n7dhywpL7h5gcno,https://api.spotify.com/v1/tracks/48lVRQ3n7dhywpL7h5gcno,https://api.spotify.com/v1/audio-analysis/48lVRQ3n7dhywpL7h5gcno,179076,4,22,How She Rolls,Chase Rice
7256,0.805,0.684,0,-7.694,1,0.0454,0.358,2.24e-06,0.15,0.792,110.912,audio_features,7KhfTgP3jJSjvWeZDgANA7,spotify:track:7KhfTgP3jJSjvWeZDgANA7,https://api.spotify.com/v1/tracks/7KhfTgP3jJSjvWeZDgANA7,https://api.spotify.com/v1/audio-analysis/7KhfTgP3jJSjvWeZDgANA7,180267,4,29,Beautiful,Walker Hayes
7257,0.5589999999999999,0.665,7,-6.233,1,0.027000000000000003,0.40299999999999997,0.0,0.14,0.397,75.023,audio_features,34SQ0QfLSR316d8KL2zkuZ,spotify:track:34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/tracks/34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/audio-analysis/34SQ0QfLSR316d8KL2zkuZ,220893,4,65,With You I Am,Cody Johnson
7258,0.517,0.535,4,-8.331,0,0.0441,0.6559999999999999,0.0,0.0743,0.777,132.08,audio_features,1fibb2CBsQPBrSePsMcmPe,spotify:track:1fibb2CBsQPBrSePsMcmPe,https://api.spotify.com/v1/tracks/1fibb2CBsQPBrSePsMcmPe,https://api.spotify.com/v1/audio-analysis/1fibb2CBsQPBrSePsMcmPe,145307,4,0,She's Not There,The Zombies
7259,0.5670000000000001,0.9590000000000001,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,audio_features,00xR9dHhuaNznqB4FSzOlr,spotify:track:00xR9dHhuaNznqB4FSzOlr,https://api.spotify.com/v1/tracks/00xR9dHhuaNznqB4FSzOlr,https://api.spotify.com/v1/audio-analysis/00xR9dHhuaNznqB4FSzOlr,133933,4,0,You Really Got Me - Mono Mix,The Kinks
7260,0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,audio_features,5gmMa8nwzrkcPbHzSW3azN,spotify:track:5gmMa8nwzrkcPbHzSW3azN,https://api.spotify.com/v1/tracks/5gmMa8nwzrkcPbHzSW3azN,https://api.spotify.com/v1/audio-analysis/5gmMa8nwzrkcPbHzSW3azN,142227,4,0,All Day and All of the Night,The Kinks
7261,0.871,0.521,9,-8.705,0,0.0305,0.0851,0.007859999999999999,0.0356,0.9640000000000001,109.98899999999999,audio_features,7j3rPeNrEG38UU2gPA42Qs,spotify:track:7j3rPeNrEG38UU2gPA42Qs,https://api.spotify.com/v1/tracks/7j3rPeNrEG38UU2gPA42Qs,https://api.spotify.com/v1/audio-analysis/7j3rPeNrEG38UU2gPA42Qs,214533,4,0,Miss You - Remastered,The Rolling Stones
7262,0.6459999999999999,0.83,0,-8.981,1,0.0355,0.11800000000000001,3.36e-06,0.198,0.972,135.071,audio_features,0Y8zpicH0PumwBrirMK4IH,spotify:track:0Y8zpicH0PumwBrirMK4IH,https://api.spotify.com/v1/tracks/0Y8zpicH0PumwBrirMK4IH,https://api.spotify.com/v1/audio-analysis/0Y8zpicH0PumwBrirMK4IH,143520,4,0,I Need You,The Kinks
7263,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.0015400000000000001,0.055,0.889,108.381,audio_features,3Pu3IChaAoa5EjgUBv5F6x,spotify:track:3Pu3IChaAoa5EjgUBv5F6x,https://api.spotify.com/v1/tracks/3Pu3IChaAoa5EjgUBv5F6x,https://api.spotify.com/v1/audio-analysis/3Pu3IChaAoa5EjgUBv5F6x,246573,4,64,Ballroom Blitz,Sweet
7264,0.601,0.574,2,-8.166,1,0.03,0.579,1.1400000000000001e-05,0.21600000000000003,0.8,147.964,audio_features,4lJ6YVXQ0jUk5ILu0PSrA4,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/tracks/4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/audio-analysis/4lJ6YVXQ0jUk5ILu0PSrA4,214080,4,71,Ooh La La,Faces
7265,0.5579999999999999,0.524,2,-11.626,0,0.0459,0.321,0.0009519999999999999,0.94,0.636,93.654,audio_features,3BEZCNZSmVv30vsMNSOCri,spotify:track:3BEZCNZSmVv30vsMNSOCri,https://api.spotify.com/v1/tracks/3BEZCNZSmVv30vsMNSOCri,https://api.spotify.com/v1/audio-analysis/3BEZCNZSmVv30vsMNSOCri,289027,4,70,Layla,Eric Clapton
7266,0.69,0.857,10,-5.6129999999999995,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,audio_features,6zpCJDhdpHPZCcFCJZDqX5,spotify:track:6zpCJDhdpHPZCcFCJZDqX5,https://api.spotify.com/v1/tracks/6zpCJDhdpHPZCcFCJZDqX5,https://api.spotify.com/v1/audio-analysis/6zpCJDhdpHPZCcFCJZDqX5,213340,4,64,High You Are,What So Not
7267,0.816,0.61,8,-7.63,1,0.0503,0.000121,0.674,0.06,0.7120000000000001,120.00299999999999,audio_features,4jpbDGZz6euo0xDcLlJUDZ,spotify:track:4jpbDGZz6euo0xDcLlJUDZ,https://api.spotify.com/v1/tracks/4jpbDGZz6euo0xDcLlJUDZ,https://api.spotify.com/v1/audio-analysis/4jpbDGZz6euo0xDcLlJUDZ,262000,4,46,My Love (feat. Jess Glynne),Route 94
7268,0.44299999999999995,0.9179999999999999,8,-3.299,1,0.0453,0.000528,5.39e-06,0.128,0.19899999999999998,175.033,audio_features,7vGWH8cSr389jeNN4fsXYQ,spotify:track:7vGWH8cSr389jeNN4fsXYQ,https://api.spotify.com/v1/tracks/7vGWH8cSr389jeNN4fsXYQ,https://api.spotify.com/v1/audio-analysis/7vGWH8cSr389jeNN4fsXYQ,189720,4,0,Nobody To Love - Radio Edit,Sigma
7269,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.5489999999999999,120.97,audio_features,5HuqzFfq2ulY1iBAW5CxLe,spotify:track:5HuqzFfq2ulY1iBAW5CxLe,https://api.spotify.com/v1/tracks/5HuqzFfq2ulY1iBAW5CxLe,https://api.spotify.com/v1/audio-analysis/5HuqzFfq2ulY1iBAW5CxLe,227833,4,53,Rather Be (feat. Jess Glynne),Clean Bandit
7270,0.8290000000000001,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,audio_features,5Sf3GyLEAzJXxZ5mbCPXTu,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,208133,4,27,Waves - Robin Schulz Radio Edit,Mr. Probz
7271,0.613,0.379,7,-10.603,1,0.0349,0.00483,5.9999999999999995e-05,0.11699999999999999,0.146,105.993,audio_features,4keTqSG4zdCmsUsK9KXv9z,spotify:track:4keTqSG4zdCmsUsK9KXv9z,https://api.spotify.com/v1/tracks/4keTqSG4zdCmsUsK9KXv9z,https://api.spotify.com/v1/audio-analysis/4keTqSG4zdCmsUsK9KXv9z,290453,4,37,Panic Cord - Hucci Remix,Gabrielle Aplin
7272,0.59,0.331,9,-9.986,1,0.0609,0.769,0.0054399999999999995,0.185,0.292,120.06200000000001,audio_features,2XheCI3rWOUChSH5ntgVw9,spotify:track:2XheCI3rWOUChSH5ntgVw9,https://api.spotify.com/v1/tracks/2XheCI3rWOUChSH5ntgVw9,https://api.spotify.com/v1/audio-analysis/2XheCI3rWOUChSH5ntgVw9,240427,4,57,No Police,Doja Cat
7273,0.634,0.7240000000000001,5,-5.8420000000000005,0,0.0546,0.00499,0.000193,0.0732,0.309,148.024,audio_features,0QXSvAR0qWcbqWPe2KFamv,spotify:track:0QXSvAR0qWcbqWPe2KFamv,https://api.spotify.com/v1/tracks/0QXSvAR0qWcbqWPe2KFamv,https://api.spotify.com/v1/audio-analysis/0QXSvAR0qWcbqWPe2KFamv,263716,4,19,Revolution - feat. Faustix & Imanos and Kai,Diplo
7274,0.32799999999999996,0.441,1,-6.901,1,0.0422,0.32899999999999996,0.0,0.258,0.0886,140.017,audio_features,7oELjqBCLfUKhsR5IGCS6N,spotify:track:7oELjqBCLfUKhsR5IGCS6N,https://api.spotify.com/v1/tracks/7oELjqBCLfUKhsR5IGCS6N,https://api.spotify.com/v1/audio-analysis/7oELjqBCLfUKhsR5IGCS6N,267232,4,45,Gold - Flume Re-Work,Chet Faker
7275,0.687,0.426,7,-8.716000000000001,1,0.0308,0.5670000000000001,0.00197,0.214,0.29600000000000004,113.04700000000001,audio_features,2yj5wWvw5Lz6HwEBbRLKKL,spotify:track:2yj5wWvw5Lz6HwEBbRLKKL,https://api.spotify.com/v1/tracks/2yj5wWvw5Lz6HwEBbRLKKL,https://api.spotify.com/v1/audio-analysis/2yj5wWvw5Lz6HwEBbRLKKL,221880,4,35,Pumpin Blood - Acoustic,NONONO
7276,0.747,0.6779999999999999,0,-5.042,1,0.0587,0.0382,0.21899999999999997,0.10099999999999999,0.578,125.01799999999999,audio_features,1XjwrW3JufY1GcGPWLx3OV,spotify:track:1XjwrW3JufY1GcGPWLx3OV,https://api.spotify.com/v1/tracks/1XjwrW3JufY1GcGPWLx3OV,https://api.spotify.com/v1/audio-analysis/1XjwrW3JufY1GcGPWLx3OV,240107,4,29,Faded - Odesza Remix,ZHU
7277,0.518,0.584,3,-7.9510000000000005,0,0.032,0.0134,0.0215,0.0964,0.182,139.936,audio_features,4ChBLndekjzQveHPsn3r6W,spotify:track:4ChBLndekjzQveHPsn3r6W,https://api.spotify.com/v1/tracks/4ChBLndekjzQveHPsn3r6W,https://api.spotify.com/v1/audio-analysis/4ChBLndekjzQveHPsn3r6W,363433,4,55,Let It Be (feat. Veela),Blackmill
7278,0.52,0.604,0,-4.987,0,0.045,0.032,0.0296,0.0847,0.627,138.043,audio_features,56jdf9syPFsTINmIU1EZPn,spotify:track:56jdf9syPFsTINmIU1EZPn,https://api.spotify.com/v1/tracks/56jdf9syPFsTINmIU1EZPn,https://api.spotify.com/v1/audio-analysis/56jdf9syPFsTINmIU1EZPn,267429,4,0,In Time - Singularity Remix,PeaceTreaty
7279,0.528,0.757,6,-5.422999999999999,1,0.212,0.00957,5.5299999999999996e-05,0.145,0.304,93.007,audio_features,0lOEOflAkoqLcgp0jqshcZ,spotify:track:0lOEOflAkoqLcgp0jqshcZ,https://api.spotify.com/v1/tracks/0lOEOflAkoqLcgp0jqshcZ,https://api.spotify.com/v1/audio-analysis/0lOEOflAkoqLcgp0jqshcZ,231106,4,0,On Top,Flume
7280,0.778,0.9,5,-3.293,0,0.14300000000000002,0.0285,0.11800000000000001,0.141,0.24100000000000002,128.004,audio_features,0VW5GoY9MAGucDq6W2MGQq,spotify:track:0VW5GoY9MAGucDq6W2MGQq,https://api.spotify.com/v1/tracks/0VW5GoY9MAGucDq6W2MGQq,https://api.spotify.com/v1/audio-analysis/0VW5GoY9MAGucDq6W2MGQq,194368,4,0,Five Hours (Don't Hold Me Back) - Original Vocal Mix,Deorro
7281,0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531,audio_features,0vbbhcA6okLzvsy6WSTlLg,spotify:track:0vbbhcA6okLzvsy6WSTlLg,https://api.spotify.com/v1/tracks/0vbbhcA6okLzvsy6WSTlLg,https://api.spotify.com/v1/audio-analysis/0vbbhcA6okLzvsy6WSTlLg,242440,4,43,Lay It All On Me (feat. Ed Sheeran),Rudimental
7282,0.696,0.621,0,-7.474,1,0.0373,0.299,0.267,0.168,0.157,124.54299999999999,audio_features,03RENvqJKYdvWUhbuZwJY3,spotify:track:03RENvqJKYdvWUhbuZwJY3,https://api.spotify.com/v1/tracks/03RENvqJKYdvWUhbuZwJY3,https://api.spotify.com/v1/audio-analysis/03RENvqJKYdvWUhbuZwJY3,258200,4,46,Jubel,Klingande
